beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.30000000000000004,37,0.7,0.040000000000000036,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,38,0.7,0.06000000000000005,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,39,0.7,0.08000000000000007,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,40,0.7,0.10000000000000009,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,41,0.7,0.12,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,42,0.7,0.14,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,43,0.7,0.16000000000000003,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,44,0.7,0.18000000000000005,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,45,0.7,0.20000000000000007,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,46,0.7,0.22000000000000008,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,47,0.7,0.24,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,48,0.7,0.26,1.7538332136814136,-4.707506407031545,-6.461339620712959,-4.707506407031545,0.5277001233281579,0.4650651827567363,24.819132652122356,0.06309138744828927,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,49,0.7,0.28,1.7538332136814136,-4.362119239070981,-6.115952452752394,-4.362119239070981,0.5277001233281579,0.492075571639753,25.494392374197773,0.03493371323144334,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,50,0.7,0.30000000000000004,1.7538332136814136,-4.0167320711104155,-5.770565284791829,-4.0167320711104155,0.5277001233281579,0.5190859605227698,26.16965209627319,0.008229152964756847,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,51,0.7,0.32000000000000006,1.7538332136814136,-3.7071286943506694,-5.460961908032083,-3.7071286943506694,0.5277001233281579,0.540515023673521,26.70537867504197,-0.011996553673042988,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,52,0.7,0.3400000000000001,1.7538332136814136,-3.3993470965461583,-5.153180310227572,-3.3993470965461583,0.5277001233281579,0.5616599374532821,27.234001519536,-0.031174095092823206,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,53,0.7,0.3600000000000001,1.7538332136814136,-3.091565498741647,-4.84539871242306,-3.091565498741647,0.5277001233281579,0.5828048512330434,27.76262436403003,-0.049621324683087796,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,54,0.7,0.3800000000000001,1.7538332136814136,-2.800121644043531,-4.5539548577249445,-2.800121644043531,0.5277001233281579,0.5987383046811962,28.16096070023385,-0.06306441576090158,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,55,0.7,0.40000000000000013,1.7538332136814136,-2.515596670975108,-4.269429884656521,-2.515596670975108,0.5277001233281579,0.6124647533480015,28.504121916903983,-0.07434418631360748,1765078400.0,-0.1,-2,1.41421356237
